prefix,uniqueId,raPhoSim,decPhoSim,phosimMagNorm,sedFilepath,redshift,shear1,shear2,kappa,raOffset,decOffset,spatialmodel,majorAxis,minorAxis,positionAngle,sindex,internalExtinctionModel,internalAv,internalRv,galacticExtinctionModel,galacticAv,galacticRv,galaxy_id,twinkles_system,image_number
object,4971505976417,53.218318700000005,-28.4527788,29.654722800000002,galaxySED/Inst.32E09.0005Z.spec.gz,0.406243205,0.000446860737,-0.00101426779,-0.0007845163349999999,0,0,sersic2d,0.061013034800000004,0.0519457762,152.172214,4,CCM,1.51729884,2.88909853,CCM,0.025023781800000002,3.1,485498,1576,1
object,4977465466977,53.2417427,-28.234813199999998,27.021317800000002,galaxySED/Exp.50E09.0005Z.spec.gz,0.40871900299999997,0.0029220839500000003,0.000282819616,-0.00034773349800000004,0,0,sersic2d,0.0966133461,0.0671851326,90.4117842,4,CCM,0.297365334,2.68150703,CCM,0.0232704223,3.1,486080,1530,0
object,4977465468001,53.24153760000001,-28.234858000000003,27.021317800000002,galaxySED/Exp.50E09.0005Z.spec.gz,0.40871900299999997,0.0029220839500000003,0.000282819616,-0.00034773349800000004,0,0,sersic2d,0.0966133461,0.0671851326,90.4117842,4,CCM,1.51223878,2.62085653,CCM,0.023265023399999998,3.1,486080,1530,1
object,4977966690401,53.2103922,-28.177490399999996,24.370061800000002,galaxySED/Inst.62E09.002Z.spec.gz,0.40951874899999996,0.00106654514,-0.00155789324,0.0007266998290000001,0,0,sersic2d,0.8498832129999999,0.506770322,0.574467342,4,CCM,0.0500961379,3.05044822,CCM,0.021767477900000002,3.1,486129,1399,0
object,4977966691425,53.210350399999996,-28.177611199999998,24.370061800000002,galaxySED/Inst.62E09.002Z.spec.gz,0.40951874899999996,0.00106654514,-0.00155789324,0.0007266998290000001,0,0,sersic2d,0.8498832129999999,0.506770322,0.574467342,4,CCM,0.0500961379,1.82627034,CCM,0.0217674071,3.1,486129,1399,1
object,5349660524641,53.746018799999995,-28.4762696,26.6502566,galaxySED/Burst.62E09.04Z.spec.gz,0.41086357799999995,0.00260971347,0.00121076603,-0.000383019447,0,0,sersic2d,0.236653463,0.14821203,179.903951,4,CCM,0.0848646067,3.94710219,CCM,0.0304710715,3.1,522427,1964,0
object,5349660525665,53.745882900000005,-28.4763255,26.6502566,galaxySED/Burst.62E09.04Z.spec.gz,0.41086357799999995,0.00260971347,0.00121076603,-0.000383019447,0,0,sersic2d,0.236653463,0.14821203,179.903951,4,CCM,0.0848646067,3.94710219,CCM,0.030465673500000002,3.1,522427,1964,1
object,5488074203233,52.75575870000001,-28.4853919,25.589738399999998,galaxySED/Inst.50E09.02Z.spec.gz,0.418285489,0.00239976635,-0.00258708955,0.0009405016900000001,0,0,sersic2d,0.39025470700000003,0.298441229,142.94064,4,CCM,0.0156755631,2.41143391,CCM,0.026435350899999998,3.1,535944,1866,0
object,5488074204257,52.7555413,-28.4856109,25.589738399999998,galaxySED/Inst.50E09.02Z.spec.gz,0.418285489,0.00239976635,-0.00258708955,0.0009405016900000001,0,0,sersic2d,0.39025470700000003,0.298441229,142.94064,4,CCM,0.0156755631,2.41143391,CCM,0.026451136099999998,3.1,535944,1866,1
object,5512210366561,52.611476,-28.3330034,26.5184417,galaxySED/Burst.62E09.02Z.spec.gz,0.417527139,0.0008954640940000001,0.00047909937000000007,-0.00126290321,0,0,sersic2d,0.10361774900000001,0.0769833288,4.9283093000000004,4,CCM,0.9046733020000001,4.05373354,CCM,0.025318579700000003,3.1,538301,1984,0
